"No.","Time","Source","Destination","Protocol","Length","Sequence Number","Acknowledgment Number","TCP Segment Len","Info"
"603","98.278037794","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","2776","2846","85","Application Data"
"604","98.377822543","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2846","2861","0","52385  >  33040 [ACK] Seq=2846 Ack=2861 Win=130944 Len=0 TSval=26526774 TSecr=1601035984"
"605","98.382329427","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","2846","2861","117","Application Data"
"606","98.425835023","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2861","2963","0","33040  >  52385 [ACK] Seq=2861 Ack=2963 Win=64128 Len=0 TSval=1601036132 TSecr=26526780"
"607","98.753249245","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","203","2846","2861","117","[TCP Spurious Retransmission] 52385  >  33040 [PSH, ACK] Seq=2846 Ack=2861 Win=131072 Len=117 TSval=26527105 TSecr=1601035984"
"608","98.753298413","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","98","2861","2963","0","[TCP Dup ACK 606#1] 33040  >  52385 [ACK] Seq=2861 Ack=2963 Win=64128 Len=0 TSval=1601036460 TSecr=26527105 SLE=2846 SRE=2963"
"612","100.388814233","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","2861","2963","85","Application Data"
"613","100.717230288","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2963","2946","0","52385  >  33040 [ACK] Seq=2963 Ack=2946 Win=130944 Len=0 TSval=26528950 TSecr=1601038095"
"614","100.717291215","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","2963","2946","117","Application Data"
"615","100.717341189","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2946","3080","0","33040  >  52385 [ACK] Seq=2946 Ack=3080 Win=64128 Len=0 TSval=1601038423 TSecr=26528958"
"622","102.723151462","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","2946","3080","85","Application Data"
"623","103.146819489","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3080","3031","0","52385  >  33040 [ACK] Seq=3080 Ack=3031 Win=130944 Len=0 TSval=26531296 TSecr=1601040429"
"624","103.146835228","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3080","3031","117","Application Data"
"625","103.146848224","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3031","3197","0","33040  >  52385 [ACK] Seq=3031 Ack=3197 Win=64128 Len=0 TSval=1601040853 TSecr=26531305"
"626","103.358864761","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","203","3080","3031","117","[TCP Spurious Retransmission] 52385  >  33040 [PSH, ACK] Seq=3080 Ack=3031 Win=131072 Len=117 TSval=26531668 TSecr=1601040429"
"627","103.358882609","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","98","3031","3197","0","[TCP Dup ACK 625#1] 33040  >  52385 [ACK] Seq=3031 Ack=3197 Win=64128 Len=0 TSval=1601041065 TSecr=26531668 SLE=3080 SRE=3197"
"644","105.152401219","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3031","3197","85","Application Data"
"657","105.422076629","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3197","3116","0","52385  >  33040 [ACK] Seq=3197 Ack=3116 Win=130944 Len=0 TSval=26533788 TSecr=1601042858"
"658","105.422086534","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3197","3116","117","Application Data"
"659","105.422096940","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3116","3314","0","33040  >  52385 [ACK] Seq=3116 Ack=3314 Win=64128 Len=0 TSval=1601043128 TSecr=26533795"
"661","107.427852824","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3116","3314","85","Application Data"
"662","107.835891883","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3314","3201","0","52385  >  33040 [ACK] Seq=3314 Ack=3201 Win=130944 Len=0 TSval=26536055 TSecr=1601045133"
"663","107.835906078","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3314","3201","117","Application Data"
"664","107.835915281","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3201","3431","0","33040  >  52385 [ACK] Seq=3201 Ack=3431 Win=64128 Len=0 TSval=1601045541 TSecr=26536061"
"665","108.048731809","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","203","3314","3201","117","[TCP Spurious Retransmission] 52385  >  33040 [PSH, ACK] Seq=3314 Ack=3201 Win=131072 Len=117 TSval=26536316 TSecr=1601045133"
"666","108.048749484","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","98","3201","3431","0","[TCP Dup ACK 664#1] 33040  >  52385 [ACK] Seq=3201 Ack=3431 Win=64128 Len=0 TSval=1601045754 TSecr=26536316 SLE=3314 SRE=3431"
"667","109.841014264","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3201","3431","85","Application Data"
"668","109.901670224","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3431","3286","0","52385  >  33040 [ACK] Seq=3431 Ack=3286 Win=131072 Len=0 TSval=26538346 TSecr=1601047546"
"669","109.908171608","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3431","3286","117","Application Data"
"670","109.908194426","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3286","3548","0","33040  >  52385 [ACK] Seq=3286 Ack=3548 Win=64128 Len=0 TSval=1601047613 TSecr=26538353"
"671","109.911730458","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3286","3548","85","Application Data"
"672","109.915273729","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3548","3371","0","52385  >  33040 [ACK] Seq=3548 Ack=3371 Win=131072 Len=0 TSval=26538360 TSecr=1601047617"
"673","109.919934066","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","3548","3371","85","Application Data"
"674","109.923625729","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3371","3633","85","Application Data"
"675","109.926860621","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3633","3456","0","52385  >  33040 [ACK] Seq=3633 Ack=3456 Win=130944 Len=0 TSval=26538372 TSecr=1601047629"
"676","109.930814341","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","3633","3456","85","Application Data"
"677","109.938336510","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","155","3456","3718","69","Encrypted Alert"
"678","109.938384818","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3525","3718","0","33040  >  52385 [FIN, ACK] Seq=3525 Ack=3718 Win=64128 Len=0 TSval=1601047644 TSecr=26538376"
"679","109.945066347","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3718","3525","0","52385  >  33040 [ACK] Seq=3718 Ack=3525 Win=130944 Len=0 TSval=26538388 TSecr=1601047644"
"680","109.945082032","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3718","3526","0","52385  >  33040 [ACK] Seq=3718 Ack=3526 Win=130944 Len=0 TSval=26538388 TSecr=1601047644"
"703","115.074647953","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","155","3718","3526","69","Encrypted Alert"
"704","115.074664384","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","74","3526","0","0","33040  >  52385 [RST] Seq=3526 Win=0 Len=0"
"705","115.074677080","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3787","3526","0","52385  >  33040 [FIN, ACK] Seq=3787 Ack=3526 Win=130944 Len=0 TSval=26543380 TSecr=1601047644"
"706","115.074678999","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","74","3526","0","0","33040  >  52385 [RST] Seq=3526 Win=0 Len=0"
"707","115.074680763","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","74","3788","3526","0","52385  >  33040 [RST, ACK] Seq=3788 Ack=3526 Win=130944 Len=0"
"728","117.674389444","fe80::f4af:cb28:5ee1:34bd","ff02::1","UDP","72","","","","59895  >  15118 Len=10"
"729","117.925389833","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","UDP","90","","","","15118  >  59895 Len=28"
"730","117.926079920","fe80::f4af:cb28:5ee1:34bd","ff02::1","UDP","72","","","","59895  >  15118 Len=10"
"731","118.027775806","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","UDP","90","","","","15118  >  59895 Len=28"
"732","118.213083430","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","94","0","0","0","33042  >  52385 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 SACK_PERM=1 TSval=1601055918 TSecr=0 WS=128"
"733","118.302867060","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","98","0","1","0","52385  >  33042 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=64 TSval=899171537 TSecr=1601055918 SACK_PERM=1"
"734","118.302894376","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","1","1","0","33042  >  52385 [ACK] Seq=1 Ack=1 Win=64896 Len=0 TSval=1601056008 TSecr=899171537"
"735","118.322117110","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","288","1","1","202","Client Hello"
"736","118.412802644","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1","1","0","[TCP Window Update] 52385  >  33042 [ACK] Seq=1 Ack=1 Win=131328 Len=0 TSval=899171596 TSecr=1601056008"
"737","118.564208106","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1","203","0","52385  >  33042 [ACK] Seq=1 Ack=203 Win=131136 Len=0 TSval=899171795 TSecr=1601056027"
"738","118.572617516","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","176","1","203","90","Server Hello"
"739","118.572639673","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","203","91","0","33042  >  52385 [ACK] Seq=203 Ack=91 Win=64896 Len=0 TSval=1601056277 TSecr=899171808"
"740","118.572850147","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","1524","91","203","1438","Certificate"
"741","118.572857216","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","203","1529","0","33042  >  52385 [ACK] Seq=203 Ack=1529 Win=63488 Len=0 TSval=1601056278 TSecr=899171808"
"742","118.576094997","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","215","1529","203","129","Server Key Exchange, Server Hello Done"
"743","118.576105424","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","203","1658","0","33042  >  52385 [ACK] Seq=203 Ack=1658 Win=63360 Len=0 TSval=1601056281 TSecr=899171811"
"744","118.603256853","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","128","203","1658","42","Client Key Exchange"
"745","118.828296252","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1658","245","0","52385  >  33042 [ACK] Seq=1658 Ack=245 Win=131072 Len=0 TSval=899171900 TSecr=1601056308"
"746","118.828315985","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","177","245","1658","91","Change Cipher Spec, Encrypted Handshake Message"
"747","118.866240023","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1658","336","0","52385  >  33042 [ACK] Seq=1658 Ack=336 Win=131008 Len=0 TSval=899172102 TSecr=1601056533"
"748","118.889800046","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","92","1658","336","6","Change Cipher Spec"
"749","118.934135357","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","336","1664","0","33042  >  52385 [ACK] Seq=336 Ack=1664 Win=64128 Len=0 TSval=1601056639 TSecr=899172104"
"750","118.973954885","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","1664","336","85","Encrypted Handshake Message"
"751","118.973977339","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","336","1749","0","33042  >  52385 [ACK] Seq=336 Ack=1749 Win=64128 Len=0 TSval=1601056679 TSecr=899172209"
"752","119.001387936","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","187","336","1749","101","Application Data"
"753","119.218209408","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1749","437","0","52385  >  33042 [ACK] Seq=1749 Ack=437 Win=130944 Len=0 TSval=899172326 TSecr=1601056706"
"754","119.218225636","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","155","1749","437","69","Application Data"
"755","119.261485242","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","437","1818","0","33042  >  52385 [ACK] Seq=437 Ack=1818 Win=64128 Len=0 TSval=1601056966 TSecr=899172334"
"756","119.271666099","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","437","1818","85","Application Data"
"757","119.310440662","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1818","522","0","52385  >  33042 [ACK] Seq=1818 Ack=522 Win=130944 Len=0 TSval=899172516 TSecr=1601056976"
"758","119.310457568","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","187","1818","522","101","Application Data"
"759","119.310467916","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","522","1919","0","33042  >  52385 [ACK] Seq=522 Ack=1919 Win=64128 Len=0 TSval=1601057015 TSecr=899172522"
"760","119.315254065","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","522","1919","85","Application Data"
"761","119.363101938","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1919","607","0","52385  >  33042 [ACK] Seq=1919 Ack=607 Win=130944 Len=0 TSval=899172591 TSecr=1601057020"
"762","119.363115927","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","251","1919","607","165","Application Data"
"763","119.405488547","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","607","2084","0","33042  >  52385 [ACK] Seq=607 Ack=2084 Win=64128 Len=0 TSval=1601057110 TSecr=899172598"
"764","119.406711852","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","607","2084","85","Application Data"
"765","119.834165275","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","171","607","2084","85","[TCP Retransmission] 33042  >  52385 [PSH, ACK] Seq=607 Ack=2084 Win=64128 Len=85 TSval=1601057539 TSecr=899172598"
"766","119.926951477","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2084","692","0","52385  >  33042 [ACK] Seq=2084 Ack=692 Win=130944 Len=0 TSval=899172700 TSecr=1601057111"
"767","119.926961523","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","2084","692","85","Application Data"
"768","119.926966827","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","692","2169","0","33042  >  52385 [ACK] Seq=692 Ack=2169 Win=64128 Len=0 TSval=1601057632 TSecr=899172706"
"769","119.926974728","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","171","2084","692","85","[TCP Spurious Retransmission] 52385  >  33042 [PSH, ACK] Seq=2084 Ack=692 Win=131072 Len=85 TSval=899173004 TSecr=1601057111"
"770","119.926976460","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","98","692","2169","0","[TCP Dup ACK 768#1] 33042  >  52385 [ACK] Seq=692 Ack=2169 Win=64128 Len=0 TSval=1601057632 TSecr=899173004 SLE=2084 SRE=2169"
"771","119.961763513","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","98","2169","692","0","[TCP Dup ACK 766#1] 52385  >  33042 [ACK] Seq=2169 Ack=692 Win=131072 Len=0 TSval=899173147 TSecr=1601057539 SLE=607 SRE=692"
"772","120.045673892","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","1514","692","2169","1428","33042  >  52385 [ACK] Seq=692 Ack=2169 Win=64128 Len=1428 TSval=1601057750 TSecr=899173147 [TCP segment of a reassembled PDU]"
"773","120.045689102","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","183","2120","2169","97","Application Data"
"774","120.155432512","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2169","2120","0","52385  >  33042 [ACK] Seq=2169 Ack=2120 Win=129600 Len=0 TSval=899173382 TSecr=1601057750"
"775","120.155443455","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2169","2217","0","52385  >  33042 [ACK] Seq=2169 Ack=2217 Win=130944 Len=0 TSval=899173389 TSecr=1601057750"
"776","120.477119040","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","187","2169","2217","101","Application Data"
"777","120.477141226","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2217","2270","0","33042  >  52385 [ACK] Seq=2217 Ack=2270 Win=64128 Len=0 TSval=1601058182 TSecr=899173428"
"778","120.547502942","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","459","2217","2270","373","Application Data"
"779","120.835668024","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2270","2590","0","52385  >  33042 [ACK] Seq=2270 Ack=2590 Win=130688 Len=0 TSval=899173900 TSecr=1601058252"
"780","120.835684958","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","2270","2590","85","Application Data"
"781","120.835697061","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2590","2355","0","33042  >  52385 [ACK] Seq=2590 Ack=2355 Win=64128 Len=0 TSval=1601058540 TSecr=899173917"
"782","120.841187382","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","187","2590","2355","101","Application Data"
"783","121.118091255","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2355","2691","0","52385  >  33042 [ACK] Seq=2355 Ack=2691 Win=130944 Len=0 TSval=899174235 TSecr=1601058546"
"784","121.118107499","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","491","2355","2691","405","Application Data"
"785","121.161507992","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2691","2760","0","33042  >  52385 [ACK] Seq=2691 Ack=2760 Win=64128 Len=0 TSval=1601058866 TSecr=899174251"
"786","121.171355597","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","2691","2760","85","Application Data"
"787","121.573700705","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2760","2776","0","52385  >  33042 [ACK] Seq=2760 Ack=2776 Win=130944 Len=0 TSval=899174706 TSecr=1601058876"
"788","121.573716677","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","2760","2776","85","Application Data"
"789","121.573728604","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2776","2845","0","33042  >  52385 [ACK] Seq=2776 Ack=2845 Win=64128 Len=0 TSval=1601059278 TSecr=899174714"
"790","121.577254980","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","2776","2845","85","Application Data"
"791","121.592979554","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2845","2861","0","52385  >  33042 [ACK] Seq=2845 Ack=2861 Win=130944 Len=0 TSval=899174819 TSecr=1601059282"
"792","121.593057027","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","2845","2861","117","Application Data"
"793","121.633866498","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2861","2962","0","33042  >  52385 [ACK] Seq=2861 Ack=2962 Win=64128 Len=0 TSval=1601059338 TSecr=899174826"
"794","123.600579692","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","2861","2962","85","Application Data"
"795","123.721845803","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2962","2946","0","52385  >  33042 [ACK] Seq=2962 Ack=2946 Win=130944 Len=0 TSval=899176956 TSecr=1601061305"
"796","123.742228258","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","2962","2946","117","Application Data"
"797","123.742250883","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2946","3079","0","33042  >  52385 [ACK] Seq=2946 Ack=3079 Win=64128 Len=0 TSval=1601061447 TSecr=899176962"
"800","125.748940629","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","2946","3079","85","Application Data"
"801","126.035507388","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3079","3031","0","52385  >  33042 [ACK] Seq=3079 Ack=3031 Win=130944 Len=0 TSval=899179126 TSecr=1601063453"
"802","126.035523516","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3079","3031","117","Application Data"
"803","126.035536891","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3031","3196","0","33042  >  52385 [ACK] Seq=3031 Ack=3196 Win=64128 Len=0 TSval=1601063740 TSecr=899179132"
"806","128.039863283","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3031","3196","85","Application Data"
"807","128.276166706","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3196","3116","0","52385  >  33042 [ACK] Seq=3196 Ack=3116 Win=131072 Len=0 TSval=899181312 TSecr=1601065744"
"808","128.276182448","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3196","3116","117","Application Data"
"809","128.276195578","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3116","3313","0","33042  >  52385 [ACK] Seq=3116 Ack=3313 Win=64128 Len=0 TSval=1601065981 TSecr=899181319"
"810","130.281271539","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3116","3313","85","Application Data"
"813","130.522315476","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3313","3201","0","52385  >  33042 [ACK] Seq=3313 Ack=3201 Win=131072 Len=0 TSval=899183715 TSecr=1601067986"
"814","130.679990957","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3313","3201","117","Application Data"
"815","130.680063500","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3201","3430","0","33042  >  52385 [ACK] Seq=3201 Ack=3430 Win=64128 Len=0 TSval=1601068384 TSecr=899183721"
"818","132.685303913","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3201","3430","85","Application Data"
