"No.","Time","Source","Destination","Protocol","Length","Sequence Number","TCP Segment Len","Info"
"1595","263.606408","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","187","336","101","[TCP Retransmission] 57163  >  63834 [PSH, ACK] Seq=336 Ack=1748 Win=131072 Len=101 TSval=805485680 TSecr=3794892335"
"1596","263.644878","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","1748","0","63834  >  57163 [ACK] Seq=1748 Ack=437 Win=130944 Len=0 TSval=3794892736 TSecr=805484882"
"1597","263.648211","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","155","1748","69","Application Data"
"1598","263.648258","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","437","0","57163  >  63834 [ACK] Seq=437 Ack=1817 Win=130944 Len=0 TSval=805485721 TSecr=3794892743"
"1599","263.795249","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","437","85","Application Data"
"1600","264.198960","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","1817","0","63834  >  57163 [ACK] Seq=1817 Ack=522 Win=130944 Len=0 TSval=3794893625 TSecr=805485867"
"1601","264.198963","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","187","1817","101","Application Data"
"1602","264.199038","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","522","0","57163  >  63834 [ACK] Seq=522 Ack=1918 Win=130944 Len=0 TSval=805486270 TSecr=3794893632"
"1603","264.209457","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","522","85","Application Data"
"1604","264.264569","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","1918","0","63834  >  57163 [ACK] Seq=1918 Ack=607 Win=130944 Len=0 TSval=3794893876 TSecr=805486280"
"1605","264.296555","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","251","1918","165","Application Data"
"1606","264.296638","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","607","0","57163  >  63834 [ACK] Seq=607 Ack=2083 Win=130880 Len=0 TSval=805486366 TSecr=3794893882"
"1607","264.448661","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","607","85","Application Data"
"1609","265.448829","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","2083","0","63834  >  57163 [ACK] Seq=2083 Ack=692 Win=130944 Len=0 TSval=3794894807 TSecr=805486517"
"1610","265.475864","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","171","2083","85","Application Data"
"1611","265.475920","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","692","0","57163  >  63834 [ACK] Seq=692 Ack=2168 Win=130944 Len=0 TSval=805487544 TSecr=3794894812"
"1614","265.719964","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","1514","692","1428","57163  >  63834 [ACK] Seq=692 Ack=2168 Win=131072 Len=1428 TSval=805487786 TSecr=3794894812 [TCP segment of a reassembled PDU]"
"1615","265.719964","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","183","2120","97","Application Data"
"1616","265.806676","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","2168","0","63834  >  57163 [ACK] Seq=2168 Ack=2120 Win=129600 Len=0 TSval=3794895396 TSecr=805487786"
"1617","265.812784","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","2168","0","63834  >  57163 [ACK] Seq=2168 Ack=2217 Win=130944 Len=0 TSval=3794895398 TSecr=805487786"
"1618","265.812787","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","187","2168","101","Application Data"
"1619","265.812846","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","2217","0","57163  >  63834 [ACK] Seq=2217 Ack=2269 Win=130944 Len=0 TSval=805487878 TSecr=3794895432"
"1620","265.947174","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","459","2217","373","Application Data"
"1621","266.082277","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","2269","0","63834  >  57163 [ACK] Seq=2269 Ack=2590 Win=130688 Len=0 TSval=3794895644 TSecr=805488011"
"1622","266.157058","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","171","2269","85","Application Data"
"1623","266.157129","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","2590","0","57163  >  63834 [ACK] Seq=2590 Ack=2354 Win=130944 Len=0 TSval=805488219 TSecr=3794895660"
"1624","266.168070","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","187","2590","101","Application Data"
"1625","266.276218","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","2354","0","63834  >  57163 [ACK] Seq=2354 Ack=2691 Win=130944 Len=0 TSval=3794895889 TSecr=805488229"
"1626","266.295764","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","491","2354","405","Application Data"
"1627","266.295823","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","2691","0","57163  >  63834 [ACK] Seq=2691 Ack=2759 Win=130624 Len=0 TSval=805488356 TSecr=3794895904"
"1628","266.397912","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","2691","85","Application Data"
"1631","267.007281","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","2759","0","63834  >  57163 [ACK] Seq=2759 Ack=2776 Win=130944 Len=0 TSval=3794896314 TSecr=805488458"
"1632","267.038122","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","171","2759","85","Application Data"
"1633","267.038185","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","2776","0","57163  >  63834 [ACK] Seq=2776 Ack=2844 Win=130944 Len=0 TSval=805489097 TSecr=3794896321"
"1634","267.046051","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","2776","85","Application Data"
"1636","267.254203","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","2844","0","63834  >  57163 [ACK] Seq=2844 Ack=2861 Win=130944 Len=0 TSval=3794896836 TSecr=805489104"
"1637","267.280639","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","203","2844","117","Application Data"
"1638","267.280714","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","2861","0","57163  >  63834 [ACK] Seq=2861 Ack=2961 Win=130944 Len=0 TSval=805489338 TSecr=3794896843"
"1642","269.293897","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","2861","85","Application Data"
"1644","269.460200","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","2961","0","63834  >  57163 [ACK] Seq=2961 Ack=2946 Win=130944 Len=0 TSval=3794899072 TSecr=805491350"
"1645","269.460690","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","203","2961","117","Application Data"
"1646","269.460745","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","2946","0","57163  >  63834 [ACK] Seq=2946 Ack=3078 Win=130944 Len=0 TSval=805491516 TSecr=3794899078"
"1654","271.475006","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","2946","85","Application Data"
"1657","272.497022","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","3078","0","63834  >  57163 [ACK] Seq=3078 Ack=3031 Win=130944 Len=0 TSval=3794901631 TSecr=805493530"
"1658","272.497026","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","203","3078","117","Application Data"
"1659","272.497142","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","3031","0","57163  >  63834 [ACK] Seq=3031 Ack=3195 Win=130944 Len=0 TSval=805494551 TSecr=3794901636"
"1662","274.508639","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","3031","85","Application Data"
"1663","274.536168","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","3195","0","63834  >  57163 [ACK] Seq=3195 Ack=3116 Win=130944 Len=0 TSval=3794904178 TSecr=805496561"
"1664","274.553053","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","203","3195","117","Application Data"
"1665","274.553134","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","3116","0","57163  >  63834 [ACK] Seq=3116 Ack=3312 Win=130944 Len=0 TSval=805496604 TSecr=3794904183"
"1672","276.564530","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","3116","85","Application Data"
"1673","276.718987","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","3312","0","63834  >  57163 [ACK] Seq=3312 Ack=3201 Win=130944 Len=0 TSval=3794906346 TSecr=805498613"
"1674","276.755343","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","203","3312","117","Application Data"
"1675","276.755437","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","3201","0","57163  >  63834 [ACK] Seq=3201 Ack=3429 Win=130944 Len=0 TSval=805498803 TSecr=3794906352"
"1682","278.764059","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","3201","85","Application Data"
"1683","278.886210","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","3429","0","63834  >  57163 [ACK] Seq=3429 Ack=3286 Win=130944 Len=0 TSval=3794908505 TSecr=805500810"
"1684","278.908087","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","203","3429","117","Application Data"
"1685","278.908143","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","3286","0","57163  >  63834 [ACK] Seq=3286 Ack=3546 Win=130944 Len=0 TSval=805500952 TSecr=3794908511"
"1689","280.918148","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","3286","85","Application Data"
"1690","281.015329","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","3546","0","63834  >  57163 [ACK] Seq=3546 Ack=3371 Win=130944 Len=0 TSval=3794910641 TSecr=805502961"
"1697","281.134698","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","203","3546","117","Application Data"
"1698","281.134753","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","3371","0","57163  >  63834 [ACK] Seq=3371 Ack=3663 Win=130944 Len=0 TSval=805503177 TSecr=3794910646"
"1726","283.146747","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","3371","85","Application Data"
"1731","283.276032","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","3663","0","63834  >  57163 [ACK] Seq=3663 Ack=3456 Win=130944 Len=0 TSval=3794912890 TSecr=805505188"
"1732","283.277593","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","203","3663","117","Application Data"
"1733","283.277666","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","3456","0","57163  >  63834 [ACK] Seq=3456 Ack=3780 Win=130944 Len=0 TSval=805505318 TSecr=3794912897"
"1739","285.292976","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","3456","85","Application Data"
"1741","285.458275","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","3780","0","63834  >  57163 [ACK] Seq=3780 Ack=3541 Win=130944 Len=0 TSval=3794915048 TSecr=805507331"
"1742","286.061478","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","203","3780","117","Application Data"
"1743","286.061570","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","3541","0","57163  >  63834 [ACK] Seq=3541 Ack=3897 Win=130944 Len=0 TSval=805508099 TSecr=3794915651"
"1745","288.073373","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","3541","85","Application Data"
"1746","288.466084","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","3897","0","63834  >  57163 [ACK] Seq=3897 Ack=3626 Win=130944 Len=0 TSval=3794917997 TSecr=805510110"
"1748","290.090318","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","155","3626","69","Encrypted Alert"
"1749","290.091481","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","3695","0","57163  >  63834 [FIN, ACK] Seq=3695 Ack=3897 Win=131072 Len=0 TSval=805512126 TSecr=3794917997"
"1751","290.611357","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","203","3897","117","Application Data"
"1752","290.611359","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","4014","0","63834  >  57163 [ACK] Seq=4014 Ack=3695 Win=131072 Len=0 TSval=3794919793 TSecr=805512125"
"1753","290.611360","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","155","4014","69","Encrypted Alert"
"1754","290.611361","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","4083","0","[TCP Out-Of-Order] 63834  >  57163 [FIN, ACK] Seq=4083 Ack=3696 Win=131072 Len=0 TSval=3794919800 TSecr=805512126"
"1755","290.611470","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","74","3626","0","57163  >  63834 [RST] Seq=3626 Win=0 Len=0"
"1756","290.611470","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","74","3695","0","57163  >  63834 [RST] Seq=3695 Win=0 Len=0"
"1757","290.611471","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","74","3695","0","57163  >  63834 [RST] Seq=3695 Win=0 Len=0"
"1758","290.611471","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","74","3696","0","57163  >  63834 [RST] Seq=3696 Win=0 Len=0"
"1794","300.033916","fe80::4e9:7ecb:78c2:fe8e","ff02::1","UDP","72","","","56598  >  15118 Len=10"
"1795","300.149593","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","UDP","90","","","15118  >  56598 Len=28"
"1797","301.118179","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","98","0","0","57164  >  63834 [SYN, ECN, CWR] Seq=0 Win=65535 Len=0 MSS=1440 WS=64 TSval=805523146 TSecr=0 SACK_PERM=1"
"1798","301.699101","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","98","0","0","63834  >  57164 [SYN, ACK, ECN] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=64 TSval=3363770302 TSecr=805523146 SACK_PERM=1"
"1799","301.699223","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","1","0","57164  >  63834 [ACK] Seq=1 Ack=1 Win=131328 Len=0 TSval=805523726 TSecr=3363770302"
"1800","301.750737","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","288","1","202","Client Hello"
"1801","301.822500","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","1","0","[TCP Window Update] 63834  >  57164 [ACK] Seq=1 Ack=1 Win=131328 Len=0 TSval=3363770814 TSecr=805523726"
"1802","301.842555","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","1","0","63834  >  57164 [ACK] Seq=1 Ack=203 Win=131136 Len=0 TSval=3363770820 TSecr=805523777"
"1803","301.842561","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","176","1","90","Server Hello"
"1804","301.842562","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","1514","91","1428","63834  >  57164 [ACK] Seq=91 Ack=203 Win=131136 Len=1428 TSval=3363770824 TSecr=805523777 [TCP segment of a reassembled PDU]"
"1805","301.842564","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","96","1519","10","Certificate"
"1806","301.842723","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","203","0","57164  >  63834 [ACK] Seq=203 Ack=91 Win=131264 Len=0 TSval=805523868 TSecr=3363770824"
"1807","301.842788","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","203","0","57164  >  63834 [ACK] Seq=203 Ack=1529 Win=129792 Len=0 TSval=805523868 TSecr=3363770824"
"1808","301.919861","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","216","1529","130","Server Key Exchange, Server Hello Done"
"1809","301.919952","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","203","0","57164  >  63834 [ACK] Seq=203 Ack=1659 Win=130880 Len=0 TSval=805523945 TSecr=3363770933"
"1810","301.947730","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","128","203","42","Client Key Exchange"
"1811","302.097311","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","1659","0","63834  >  57164 [ACK] Seq=1659 Ack=245 Win=131072 Len=0 TSval=3363771088 TSecr=805523970"
"1812","302.097428","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","177","245","91","Change Cipher Spec, Encrypted Handshake Message"
"1813","302.229914","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","1659","0","63834  >  57164 [ACK] Seq=1659 Ack=336 Win=131008 Len=0 TSval=3363771226 TSecr=805524119"
"1814","302.251517","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","92","1659","6","Change Cipher Spec"
"1815","302.251605","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","336","0","57164  >  63834 [ACK] Seq=336 Ack=1665 Win=131008 Len=0 TSval=805524272 TSecr=3363771229"
"1816","302.334573","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","171","1665","85","Encrypted Handshake Message"
"1817","302.334706","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","336","0","57164  >  63834 [ACK] Seq=336 Ack=1750 Win=130944 Len=0 TSval=805524355 TSecr=3363771307"
"1818","302.402209","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","187","336","101","Application Data"
"1819","302.428324","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","1750","0","63834  >  57164 [ACK] Seq=1750 Ack=437 Win=130944 Len=0 TSval=3363771465 TSecr=805524422"
"1820","302.462829","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","155","1750","69","Application Data"
"1821","302.462939","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","437","0","57164  >  63834 [ACK] Seq=437 Ack=1819 Win=130944 Len=0 TSval=805524482 TSecr=3363771472"
"1822","302.602015","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","437","85","Application Data"
"1823","302.667087","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","1819","0","63834  >  57164 [ACK] Seq=1819 Ack=522 Win=130944 Len=0 TSval=3363771670 TSecr=805524621"
"1824","302.692986","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","187","1819","101","Application Data"
"1825","302.693081","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","522","0","57164  >  63834 [ACK] Seq=522 Ack=1920 Win=130944 Len=0 TSval=805524711 TSecr=3363771675"
"1826","302.704083","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","522","85","Application Data"
"1827","302.809342","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","1920","0","63834  >  57164 [ACK] Seq=1920 Ack=607 Win=130944 Len=0 TSval=3363771811 TSecr=805524721"
"1828","302.875896","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","251","1920","165","Application Data"
"1829","302.876010","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","607","0","57164  >  63834 [ACK] Seq=607 Ack=2085 Win=130880 Len=0 TSval=805524892 TSecr=3363771817"
"1830","303.107675","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","607","85","Application Data"
"1832","303.505882","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","2085","0","63834  >  57164 [ACK] Seq=2085 Ack=692 Win=130944 Len=0 TSval=3363772250 TSecr=805525123"
"1833","303.507643","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","171","2085","85","Application Data"
"1834","303.507701","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","692","0","57164  >  63834 [ACK] Seq=692 Ack=2170 Win=130944 Len=0 TSval=805525521 TSecr=3363772256"
"1835","303.647131","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","171","2085","85","[TCP Spurious Retransmission] 63834  >  57164 [PSH, ACK] Seq=2085 Ack=692 Win=131072 Len=85 TSval=3363772631 TSecr=805525123"
"1836","303.647232","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","98","692","0","[TCP Window Update] 57164  >  63834 [ACK] Seq=692 Ack=2170 Win=131072 Len=0 TSval=805525660 TSecr=3363772631 SLE=2085 SRE=2170"
"1837","303.829662","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","1514","692","1428","57164  >  63834 [ACK] Seq=692 Ack=2170 Win=131072 Len=1428 TSval=805525842 TSecr=3363772631 [TCP segment of a reassembled PDU]"
"1838","303.829663","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","183","2120","97","Application Data"
"1839","303.951581","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","2170","0","63834  >  57164 [ACK] Seq=2170 Ack=2120 Win=129600 Len=0 TSval=3363772935 TSecr=805525842"
"1840","303.987032","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","2170","0","63834  >  57164 [ACK] Seq=2170 Ack=2217 Win=130944 Len=0 TSval=3363772938 TSecr=805525842"
"1841","304.019362","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","187","2170","101","Application Data"
"1842","304.019451","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","2217","0","57164  >  63834 [ACK] Seq=2217 Ack=2271 Win=130944 Len=0 TSval=805526030 TSecr=3363772975"
"1843","304.162349","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","459","2217","373","Application Data"
"1844","304.741731","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","2271","0","63834  >  57164 [ACK] Seq=2271 Ack=2590 Win=130688 Len=0 TSval=3363773377 TSecr=805526172"
"1845","304.741737","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","171","2271","85","Application Data"
"1846","304.741862","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","2590","0","57164  >  63834 [ACK] Seq=2590 Ack=2356 Win=130944 Len=0 TSval=805526751 TSecr=3363773392"
"1847","304.757293","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","187","2590","101","Application Data"
"1848","304.795748","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","171","2271","85","[TCP Spurious Retransmission] 63834  >  57164 [PSH, ACK] Seq=2271 Ack=2590 Win=131072 Len=85 TSval=3363773711 TSecr=805526172"
"1849","304.795944","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","98","2691","0","[TCP Dup ACK 1846#1] 57164  >  63834 [ACK] Seq=2691 Ack=2356 Win=131072 Len=0 TSval=805526804 TSecr=3363773711 SLE=2271 SRE=2356"
"1850","304.867129","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","2356","0","63834  >  57164 [ACK] Seq=2356 Ack=2691 Win=130944 Len=0 TSval=3363773850 TSecr=805526766"
"1851","304.910676","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","491","2356","405","Application Data"
"1852","304.910768","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","2691","0","57164  >  63834 [ACK] Seq=2691 Ack=2761 Win=130624 Len=0 TSval=805526918 TSecr=3363773865"
"1853","305.025905","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","2691","85","Application Data"
"1854","305.149522","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","2761","0","63834  >  57164 [ACK] Seq=2761 Ack=2776 Win=130944 Len=0 TSval=3363774114 TSecr=805527032"
