"No.","Time","Time Diff","Source","Destination","Protocol","Length","Sequence Number","Acknowledgment Number","Traffic Class","Info"
"707","112.327026796","0.131224108","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","1514","692","2169","0x00","36622  >  58226 [ACK] Seq=692 Ack=2169 Win=64128 Len=1428 TSval=911943329 TSecr=239371389 [TCP segment of a reassembled PDU]"
"708","112.327040097","0.000013301","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","183","2120","2169","0x00","Application Data"
"709","112.408538118","0.081498021","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2169","2217","0x00","58226  >  36622 [ACK] Seq=2169 Ack=2217 Win=129536 Len=0 TSval=239371537 TSecr=911943329"
"710","112.408553587","0.000015469","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","187","2169","2217","0x00","Application Data"
"711","112.408660235","0.000106648","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2217","2270","0x00","36622  >  58226 [ACK] Seq=2217 Ack=2270 Win=64128 Len=0 TSval=911943411 TSecr=239371576"
"712","112.480115548","0.071455313","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","459","2217","2270","0x00","Application Data"
"715","112.712832346","0.232716798","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2270","2590","0x00","58226  >  36622 [ACK] Seq=2270 Ack=2590 Win=130688 Len=0 TSval=239371766 TSecr=911943482"
"716","112.712892971","0.000060625","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","2270","2590","0x00","Application Data"
"717","112.713125811","0.000232840","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2590","2355","0x00","36622  >  58226 [ACK] Seq=2590 Ack=2355 Win=64128 Len=0 TSval=911943715 TSecr=239371784"
"718","112.719733005","0.006607194","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","187","2590","2355","0x00","Application Data"
"719","113.074962490","0.355229485","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2355","2691","0x00","58226  >  36622 [ACK] Seq=2355 Ack=2691 Win=130944 Len=0 TSval=239372017 TSecr=911943722"
"720","113.074977989","0.000015499","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","491","2355","2691","0x00","Application Data"
"721","113.116106999","0.041129010","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2691","2760","0x00","36622  >  58226 [ACK] Seq=2691 Ack=2760 Win=64128 Len=0 TSval=911944118 TSecr=239372033"
"722","113.124294334","0.008187335","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","2691","2760","0x00","Application Data"
"723","113.127985916","0.003691582","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","491","2355","2691","0x00","[TCP Spurious Retransmission] 58226  >  36622 [PSH, ACK] Seq=2355 Ack=2691 Win=131072 Len=405 TSval=239372310 TSecr=911943722"
"724","113.127997761","0.000011845","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","98","2776","2760","0x00","[TCP Dup ACK 721#1] 36622  >  58226 [ACK] Seq=2776 Ack=2760 Win=64128 Len=0 TSval=911944130 TSecr=239372310 SLE=2355 SRE=2760"
"725","113.223768479","0.095770718","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2760","2776","0x00","58226  >  36622 [ACK] Seq=2760 Ack=2776 Win=130944 Len=0 TSval=239372327 TSecr=911944126"
"726","113.223894209","0.000125730","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","2760","2776","0x00","Application Data"
"727","113.223966367","0.000072158","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2776","2845","0x00","36622  >  58226 [ACK] Seq=2776 Ack=2845 Win=64128 Len=0 TSval=911944226 TSecr=239372335"
"728","113.229847739","0.005881372","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","2776","2845","0x00","Application Data"
"729","113.262613813","0.032766074","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2845","2861","0x00","58226  >  36622 [ACK] Seq=2845 Ack=2861 Win=130944 Len=0 TSval=239372443 TSecr=911944232"
"730","113.319667150","0.057053337","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","2845","2861","0x00","Application Data"
"731","113.360603809","0.040936659","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2861","2962","0x00","36622  >  58226 [ACK] Seq=2861 Ack=2962 Win=64128 Len=0 TSval=911944363 TSecr=239372450"
"732","115.326714036","1.966110227","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","2861","2962","0x00","Application Data"
"733","115.539605396","0.212891360","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2962","2946","0x00","58226  >  36622 [ACK] Seq=2962 Ack=2946 Win=130944 Len=0 TSval=239374635 TSecr=911946329"
"734","115.539620406","0.000015010","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","2962","2946","0x00","Application Data"
"735","115.539632600","0.000012194","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2946","3079","0x00","36622  >  58226 [ACK] Seq=2946 Ack=3079 Win=64128 Len=0 TSval=911946542 TSecr=239374642"
"736","117.544713385","2.005080785","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","2946","3079","0x00","Application Data"
"737","117.768526135","0.223812750","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3079","3031","0x00","58226  >  36622 [ACK] Seq=3079 Ack=3031 Win=130944 Len=0 TSval=239376875 TSecr=911948547"
"738","117.768541456","0.000015321","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3079","3031","0x00","Application Data"
"739","117.768553583","0.000012127","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3031","3196","0x00","36622  >  58226 [ACK] Seq=3031 Ack=3196 Win=64128 Len=0 TSval=911948771 TSecr=239376882"
"740","119.773965769","2.005412186","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3031","3196","0x00","Application Data"
"741","119.955793676","0.181827907","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3196","3116","0x00","58226  >  36622 [ACK] Seq=3196 Ack=3116 Win=130944 Len=0 TSval=239379070 TSecr=911950776"
"742","119.964843841","0.009050165","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3196","3116","0x00","Application Data"
"743","119.964866589","0.000022748","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3116","3313","0x00","36622  >  58226 [ACK] Seq=3116 Ack=3313 Win=64128 Len=0 TSval=911950967 TSecr=239379077"
"744","121.969921167","2.005054578","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3116","3313","0x00","Application Data"
"745","122.208764160","0.238842993","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3313","3201","0x00","58226  >  36622 [ACK] Seq=3313 Ack=3201 Win=130944 Len=0 TSval=239381279 TSecr=911952972"
"746","122.241316667","0.032552507","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3313","3201","0x00","Application Data"
"747","122.241338875","0.000022208","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3201","3430","0x00","36622  >  58226 [ACK] Seq=3201 Ack=3430 Win=64128 Len=0 TSval=911953244 TSecr=239381285"
"748","124.246458700","2.005119825","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3201","3430","0x00","Application Data"
"749","124.440985759","0.194527059","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3430","3286","0x00","58226  >  36622 [ACK] Seq=3430 Ack=3286 Win=131072 Len=0 TSval=239383548 TSecr=911955249"
"750","124.477346788","0.036361029","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3430","3286","0x00","Application Data"
"751","124.477368807","0.000022019","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3286","3547","0x00","36622  >  58226 [ACK] Seq=3286 Ack=3547 Win=64128 Len=0 TSval=911955480 TSecr=239383554"
"752","124.480852525","0.003483718","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3286","3547","0x00","Application Data"
"755","124.732771697","0.251919172","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3547","3371","0x00","58226  >  36622 [ACK] Seq=3547 Ack=3371 Win=130944 Len=0 TSval=239383726 TSecr=911955483"
"756","124.732787096","0.000015399","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","3547","3371","0x00","Application Data"
"757","124.736447152","0.003660056","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3371","3632","0x00","Application Data"
"758","124.779488342","0.043041190","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3632","3456","0x00","58226  >  36622 [ACK] Seq=3632 Ack=3456 Win=130944 Len=0 TSval=239383952 TSecr=911955739"
"759","124.779503318","0.000014976","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","3632","3456","0x00","Application Data"
"760","124.787225794","0.007722476","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","155","3456","3717","0x00","Encrypted Alert"
"761","124.787276749","0.000050955","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3525","3717","0x00","36622  >  58226 [FIN, ACK] Seq=3525 Ack=3717 Win=64128 Len=0 TSval=911955790 TSecr=239383958"
"762","124.861672429","0.074395680","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3717","3525","0x00","58226  >  36622 [ACK] Seq=3717 Ack=3525 Win=130944 Len=0 TSval=239384021 TSecr=911955789"
"763","124.861686851","0.000014422","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3717","3526","0x00","58226  >  36622 [ACK] Seq=3717 Ack=3526 Win=130944 Len=0 TSval=239384021 TSecr=911955790"
"772","129.886305560","5.024618709","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","155","3717","3526","0x00","Encrypted Alert"
"773","129.886321756","0.000016196","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","74","3526","0","0x00","36622  >  58226 [RST] Seq=3526 Win=0 Len=0"
"774","129.886334099","0.000012343","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3786","3526","0x00","58226  >  36622 [FIN, ACK] Seq=3786 Ack=3526 Win=130944 Len=0 TSval=239388964 TSecr=911955790"
"775","129.886336064","0.000001965","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","74","3526","0","0x00","36622  >  58226 [RST] Seq=3526 Win=0 Len=0"
"776","129.886337809","0.000001745","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","74","3787","3526","0x00","58226  >  36622 [RST, ACK] Seq=3787 Ack=3526 Win=130944 Len=0"
"777","132.522382557","2.636044748","fe80::f4af:cb28:5ee1:34bd","ff02::1","UDP","72","","","0x00","54680  >  15118 Len=10"
"778","132.771797256","0.249414699","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","UDP","90","","","0x00","15118  >  54680 Len=28"
"779","133.041672522","0.269875266","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","94","0","0","0x00","36624  >  58226 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 SACK_PERM=1 TSval=911964044 TSecr=0 WS=128"
"780","133.282308505","0.240635983","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","98","0","1","0x00","58226  >  36624 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=64 TSval=3198172495 TSecr=911964044 SACK_PERM=1"
"781","133.282332370","0.000023865","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","1","1","0x00","36624  >  58226 [ACK] Seq=1 Ack=1 Win=64896 Len=0 TSval=911964285 TSecr=3198172495"
"782","133.285002530","0.002670160","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","98","0","1","0x00","[TCP Out-Of-Order] 58226  >  36624 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=64 TSval=3198172597 TSecr=911964044 SACK_PERM=1"
"783","133.285011649","0.000009119","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","1","1","0x00","[TCP Dup ACK 781#1] 36624  >  58226 [ACK] Seq=1 Ack=1 Win=64896 Len=0 TSval=911964287 TSecr=3198172495"
"784","133.286842893","0.001831244","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1","1","0x00","[TCP Window Update] 58226  >  36624 [ACK] Seq=1 Ack=1 Win=131328 Len=0 TSval=3198172641 TSecr=911964285"
"785","133.301036667","0.014193774","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","288","1","1","0x00","Client Hello"
"786","133.344709848","0.043673181","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1","203","0x00","58226  >  36624 [ACK] Seq=1 Ack=203 Win=131136 Len=0 TSval=3198172684 TSecr=911964303"
"787","133.344728084","0.000018236","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","176","1","203","0x00","Server Hello"
"788","133.344739649","0.000011565","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","203","91","0x00","36624  >  58226 [ACK] Seq=203 Ack=91 Win=64896 Len=0 TSval=911964347 TSecr=3198172690"
"789","133.421817000","0.077077351","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","1524","91","203","0x00","Certificate"
"790","133.421832906","0.000015906","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","203","1529","0x00","36624  >  58226 [ACK] Seq=203 Ack=1529 Win=63488 Len=0 TSval=911964424 TSecr=3198172690"
"791","133.457156636","0.035323730","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","215","1529","203","0x00","Server Key Exchange, Server Hello Done"
"792","133.457177463","0.000020827","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","203","1658","0x00","36624  >  58226 [ACK] Seq=203 Ack=1658 Win=63360 Len=0 TSval=911964460 TSecr=3198172793"
"793","133.468901481","0.011724018","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","128","203","1658","0x00","Client Key Exchange"
"794","133.472010693","0.003109212","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1658","245","0x00","58226  >  36624 [ACK] Seq=1658 Ack=245 Win=131072 Len=0 TSval=3198172826 TSecr=911964471"
"795","133.474191625","0.002180932","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","92","245","1658","0x00","Change Cipher Spec"
"796","133.477378685","0.003187060","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1658","251","0x00","58226  >  36624 [ACK] Seq=1658 Ack=251 Win=131072 Len=0 TSval=3198172832 TSecr=911964477"
"797","133.477392374","0.000013689","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","251","1658","0x00","Encrypted Handshake Message"
"798","133.482045333","0.004652959","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1658","336","0x00","58226  >  36624 [ACK] Seq=1658 Ack=336 Win=131008 Len=0 TSval=3198172837 TSecr=911964480"
"799","133.483290042","0.001244709","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","92","1658","336","0x00","Change Cipher Spec"
"800","133.536385691","0.053095649","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","336","1664","0x00","36624  >  58226 [ACK] Seq=336 Ack=1664 Win=64128 Len=0 TSval=911964539 TSecr=3198172838"
"801","133.575507383","0.039121692","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","1664","336","0x00","Encrypted Handshake Message"
"802","133.575527989","0.000020606","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","336","1749","0x00","36624  >  58226 [ACK] Seq=336 Ack=1749 Win=64128 Len=0 TSval=911964578 TSecr=3198172909"
"803","133.602463100","0.026935111","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","187","336","1749","0x00","Application Data"
"804","133.675691677","0.073228577","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1749","437","0x00","58226  >  36624 [ACK] Seq=1749 Ack=437 Win=130944 Len=0 TSval=3198172967 TSecr=911964605"
"805","133.675708129","0.000016452","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","155","1749","437","0x00","Application Data"
"806","133.716071343","0.040363214","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","437","1818","0x00","36624  >  58226 [ACK] Seq=437 Ack=1818 Win=64128 Len=0 TSval=911964718 TSecr=3198172974"
"807","133.742151206","0.026079863","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","437","1818","0x00","Application Data"
"808","133.771182579","0.029031373","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1818","522","0x00","58226  >  36624 [ACK] Seq=1818 Ack=522 Win=130944 Len=0 TSval=3198173108 TSecr=911964745"
"809","133.782838196","0.011655617","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","187","1818","522","0x00","Application Data"
"810","133.782862546","0.000024350","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","522","1919","0x00","36624  >  58226 [ACK] Seq=522 Ack=1919 Win=64128 Len=0 TSval=911964785 TSecr=3198173114"
"811","133.789096768","0.006234222","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","522","1919","0x00","Application Data"
"812","133.852085991","0.062989223","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1919","607","0x00","58226  >  36624 [ACK] Seq=1919 Ack=607 Win=130944 Len=0 TSval=3198173149 TSecr=911964791"
"813","133.852102044","0.000016053","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","251","1919","607","0x00","Application Data"
"814","133.896102681","0.044000637","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","607","2084","0x00","36624  >  58226 [ACK] Seq=607 Ack=2084 Win=64128 Len=0 TSval=911964898 TSecr=3198173154"
"815","133.902768668","0.006665987","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","607","2084","0x00","Application Data"
"816","133.933459380","0.030690712","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2084","692","0x00","58226  >  36624 [ACK] Seq=2084 Ack=692 Win=130944 Len=0 TSval=3198173266 TSecr=911964905"
"817","133.933474342","0.000014962","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","2084","692","0x00","Application Data"
"818","133.933485286","0.000010944","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","692","2169","0x00","36624  >  58226 [ACK] Seq=692 Ack=2169 Win=64128 Len=0 TSval=911964936 TSecr=3198173271"
"819","134.058533377","0.125048091","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","1514","692","2169","0x00","36624  >  58226 [ACK] Seq=692 Ack=2169 Win=64128 Len=1428 TSval=911965061 TSecr=3198173271 [TCP segment of a reassembled PDU]"
"820","134.058546892","0.000013515","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","183","2120","2169","0x00","Application Data"
"821","134.155634791","0.097087899","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2169","2217","0x00","58226  >  36624 [ACK] Seq=2169 Ack=2217 Win=129536 Len=0 TSval=3198173482 TSecr=911965061"
"822","134.204834020","0.049199229","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","187","2169","2217","0x00","Application Data"
"823","134.204934959","0.000100939","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2217","2270","0x00","36624  >  58226 [ACK] Seq=2217 Ack=2270 Win=64128 Len=0 TSval=911965207 TSecr=3198173521"
"824","134.274880518","0.069945559","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","459","2217","2270","0x00","Application Data"
"825","134.292466366","0.017585848","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2270","2590","0x00","58226  >  36624 [ACK] Seq=2270 Ack=2590 Win=130688 Len=0 TSval=3198173643 TSecr=911965277"
"826","134.390919829","0.098453463","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","2270","2590","0x00","Application Data"
"827","134.391024194","0.000104365","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2590","2355","0x00","36624  >  58226 [ACK] Seq=2590 Ack=2355 Win=64128 Len=0 TSval=911965393 TSecr=3198173652"
"828","134.397218456","0.006194262","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","187","2590","2355","0x00","Application Data"
"829","134.432777152","0.035558696","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2355","2691","0x00","58226  >  36624 [ACK] Seq=2355 Ack=2691 Win=130944 Len=0 TSval=3198173770 TSecr=911965400"
"830","134.432792216","0.000015064","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","491","2355","2691","0x00","Application Data"
"831","134.476102862","0.043310646","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2691","2760","0x00","36624  >  58226 [ACK] Seq=2691 Ack=2760 Win=64128 Len=0 TSval=911965479 TSecr=3198173784"
"832","134.487090969","0.010988107","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","2691","2760","0x00","Application Data"
"833","134.686869946","0.199778977","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2760","2776","0x00","58226  >  36624 [ACK] Seq=2760 Ack=2776 Win=130944 Len=0 TSval=3198173894 TSecr=911965490"
"834","134.686884816","0.000014870","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","2760","2776","0x00","Application Data"
