"No.","Time","Time Diff","Source","Destination","Protocol","Length","Sequence Number","Acknowledgment Number","TCP Segment Len","Traffic Class","Info"
"691","142.749470078","0.298449355","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","94","0","0","0","0x00","39026  >  64616 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 SACK_PERM=1 TSval=913360662 TSecr=0 WS=128"
"692","143.003433135","0.253963057","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","98","0","1","0","0x00","64616  >  39026 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=64 TSval=2588552184 TSecr=913360662 SACK_PERM=1"
"693","143.003458645","0.000025510","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","1","1","0","0x00","39026  >  64616 [ACK] Seq=1 Ack=1 Win=64896 Len=0 TSval=913360916 TSecr=2588552184"
"694","143.017845506","0.014386861","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","98","0","1","0","0x00","[TCP Out-Of-Order] 64616  >  39026 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=64 TSval=2588552285 TSecr=913360662 SACK_PERM=1"
"695","143.017876115","0.000030609","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","1","1","0","0xe0","[TCP Dup ACK 693#1] 39026  >  64616 [ACK] Seq=1 Ack=1 Win=64896 Len=0 TSval=913360931 TSecr=2588552184"
"696","143.019446562","0.001570447","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","288","1","1","202","0xe0","Client Hello"
"697","143.031498346","0.012051784","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1","1","0","0x00","[TCP Window Update] 64616  >  39026 [ACK] Seq=1 Ack=1 Win=131328 Len=0 TSval=2588552336 TSecr=913360916"
"698","143.043802597","0.012304251","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1","203","0","0xe0","64616  >  39026 [ACK] Seq=1 Ack=203 Win=131136 Len=0 TSval=2588552340 TSecr=913360932"
"699","143.059444955","0.015642358","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","176","1","203","90","0xe0","Server Hello"
"700","143.059455278","0.000010323","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","203","91","0","0xe0","39026  >  64616 [ACK] Seq=203 Ack=91 Win=64896 Len=0 TSval=913360972 TSecr=2588552355"
"701","143.059467551","0.000012273","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","1524","91","203","1438","0xe0","Certificate"
"702","143.059469792","0.000002241","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","203","1529","0","0xe0","39026  >  64616 [ACK] Seq=203 Ack=1529 Win=63488 Len=0 TSval=913360972 TSecr=2588552355"
"703","143.083066921","0.023597129","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","215","1529","203","129","0xe0","Server Key Exchange, Server Hello Done"
"704","143.083083738","0.000016817","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","203","1658","0","0xe0","39026  >  64616 [ACK] Seq=203 Ack=1658 Win=63360 Len=0 TSval=913360996 TSecr=2588552379"
"705","143.094775865","0.011692127","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","128","203","1658","42","0xe0","Client Key Exchange"
"706","143.170750780","0.075974915","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1658","245","0","0xe0","64616  >  39026 [ACK] Seq=1658 Ack=245 Win=131072 Len=0 TSval=2588552417 TSecr=913361007"
"707","143.170825994","0.000075214","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","177","245","1658","91","0xe0","Change Cipher Spec, Encrypted Handshake Message"
"708","143.182990662","0.012164668","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1658","336","0","0xe0","64616  >  39026 [ACK] Seq=1658 Ack=336 Win=131008 Len=0 TSval=2588552488 TSecr=913361083"
"709","143.209380192","0.026389530","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","92","1658","336","6","0xe0","Change Cipher Spec"
"710","143.257580253","0.048200061","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","336","1664","0","0xe0","39026  >  64616 [ACK] Seq=336 Ack=1664 Win=64128 Len=0 TSval=913361170 TSecr=2588552491"
"711","143.281262173","0.023681920","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","1664","336","85","0xe0","Encrypted Handshake Message"
"712","143.281283993","0.000021820","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","336","1749","0","0xe0","39026  >  64616 [ACK] Seq=336 Ack=1749 Win=64128 Len=0 TSval=913361194 TSecr=2588552580"
"713","143.310023719","0.028739726","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","187","336","1749","101","0xe0","Application Data"
"714","143.387051854","0.077028135","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1749","437","0","0xe0","64616  >  39026 [ACK] Seq=1749 Ack=437 Win=130944 Len=0 TSval=2588552641 TSecr=913361223"
"715","143.387067579","0.000015725","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","155","1749","437","69","0xe0","Application Data"
"716","143.428885504","0.041817925","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","437","1818","0","0xe0","39026  >  64616 [ACK] Seq=437 Ack=1818 Win=64128 Len=0 TSval=913361342 TSecr=2588552645"
"717","143.447350757","0.018465253","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","437","1818","85","0xe0","Application Data"
"718","143.463089828","0.015739071","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1818","522","0","0xe0","64616  >  39026 [ACK] Seq=1818 Ack=522 Win=130944 Len=0 TSval=2588552764 TSecr=913361360"
"719","143.474765636","0.011675808","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","187","1818","522","101","0xe0","Application Data"
"720","143.474804219","0.000038583","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","522","1919","0","0xe0","39026  >  64616 [ACK] Seq=522 Ack=1919 Win=64128 Len=0 TSval=913361387 TSecr=2588552770"
"721","143.479446637","0.004642418","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","522","1919","85","0xe0","Application Data"
"722","143.513464134","0.034017497","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1919","607","0","0xe0","64616  >  39026 [ACK] Seq=1919 Ack=607 Win=130944 Len=0 TSval=2588552805 TSecr=913361392"
"723","143.526474252","0.013010118","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","251","1919","607","165","0xe0","Application Data"
"724","143.568893170","0.042418918","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","607","2084","0","0xe0","39026  >  64616 [ACK] Seq=607 Ack=2084 Win=64128 Len=0 TSval=913361482 TSecr=2588552812"
"725","143.571642937","0.002749767","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","607","2084","85","0xe0","Application Data"
"726","143.601874724","0.030231787","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2084","692","0","0xe0","64616  >  39026 [ACK] Seq=2084 Ack=692 Win=130944 Len=0 TSval=2588552895 TSecr=913361484"
"727","143.658422662","0.056547938","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","2084","692","85","0xe0","Application Data"
"728","143.658471866","0.000049204","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","692","2169","0","0xe0","39026  >  64616 [ACK] Seq=692 Ack=2169 Win=64128 Len=0 TSval=913361571 TSecr=2588552902"
"729","143.776937665","0.118465799","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","1514","692","2169","1428","0xe0","39026  >  64616 [ACK] Seq=692 Ack=2169 Win=64128 Len=1428 TSval=913361690 TSecr=2588552902 [TCP segment of a reassembled PDU]"
"730","143.776959971","0.000022306","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","183","2120","2169","97","0xe0","Application Data"
"731","143.812148827","0.035188856","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2169","2217","0","0xe0","64616  >  39026 [ACK] Seq=2169 Ack=2217 Win=129536 Len=0 TSval=2588553092 TSecr=913361690"
"732","143.872763153","0.060614326","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","187","2169","2217","101","0xe0","Application Data"
"733","143.873085731","0.000322578","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2217","2270","0","0xe0","39026  >  64616 [ACK] Seq=2217 Ack=2270 Win=64128 Len=0 TSval=913361786 TSecr=2588553131"
"734","143.938157131","0.065071400","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","459","2217","2270","373","0xe0","Application Data"
"735","144.112711394","0.174554263","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2270","2590","0","0xe0","64616  >  39026 [ACK] Seq=2270 Ack=2590 Win=130688 Len=0 TSval=2588553307 TSecr=913361851"
"736","144.112727623","0.000016229","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","2270","2590","85","0xe0","Application Data"
"737","144.112832397","0.000104774","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2590","2355","0","0xe0","39026  >  64616 [ACK] Seq=2590 Ack=2355 Win=64128 Len=0 TSval=913362025 TSecr=2588553324"
"738","144.118246379","0.005413982","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","187","2590","2355","101","0xe0","Application Data"
"739","144.153191687","0.034945308","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2355","2691","0","0xe0","64616  >  39026 [ACK] Seq=2355 Ack=2691 Win=130944 Len=0 TSval=2588553442 TSecr=913362031"
"740","144.199853526","0.046661839","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","491","2355","2691","405","0xe0","Application Data"
"741","144.240924240","0.041070714","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2691","2760","0","0xe0","39026  >  64616 [ACK] Seq=2691 Ack=2760 Win=64128 Len=0 TSval=913362154 TSecr=2588553459"
"742","144.249501835","0.008577595","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","2691","2760","85","0xe0","Application Data"
"743","144.297164592","0.047662757","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2760","2776","0","0xe0","64616  >  39026 [ACK] Seq=2760 Ack=2776 Win=130944 Len=0 TSval=2588553564 TSecr=913362162"
"744","144.297221509","0.000056917","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","2760","2776","85","0xe0","Application Data"
"745","144.297454150","0.000232641","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2776","2845","0","0xe0","39026  >  64616 [ACK] Seq=2776 Ack=2845 Win=64128 Len=0 TSval=913362210 TSecr=2588553571"
"746","144.300620972","0.003166822","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","2776","2845","85","0xe0","Application Data"
"747","144.359971802","0.059350830","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2845","2861","0","0xe0","64616  >  39026 [ACK] Seq=2845 Ack=2861 Win=130944 Len=0 TSval=2588553619 TSecr=913362213"
"748","144.360031829","0.000060027","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","2845","2861","117","0xe0","Application Data"
"749","144.400983273","0.040951444","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2861","2962","0","0xe0","39026  >  64616 [ACK] Seq=2861 Ack=2962 Win=64128 Len=0 TSval=913362314 TSecr=2588553624"
"798","146.366741768","1.965758495","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","2861","2962","85","0xe0","Application Data"
"806","146.469626072","0.102884304","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2962","2946","0","0xe0","64616  >  39026 [ACK] Seq=2962 Ack=2946 Win=130944 Len=0 TSval=2588555770 TSecr=913364279"
"815","146.530145361","0.060519289","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","2962","2946","117","0xe0","Application Data"
"816","146.530167735","0.000022374","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2946","3079","0","0xe0","39026  >  64616 [ACK] Seq=2946 Ack=3079 Win=64128 Len=0 TSval=913364443 TSecr=2588555777"
"823","148.535568106","2.005400371","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","2946","3079","85","0xe0","Application Data"
"824","148.793161244","0.257593138","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3079","3031","0","0xe0","64616  >  39026 [ACK] Seq=3079 Ack=3031 Win=130944 Len=0 TSval=2588557945 TSecr=913366448"
"825","148.864201804","0.071040560","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3079","3031","117","0xe0","Application Data"
"826","148.864223385","0.000021581","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3031","3196","0","0xe0","39026  >  64616 [ACK] Seq=3031 Ack=3196 Win=64128 Len=0 TSval=913366777 TSecr=2588557952"
"827","148.933205803","0.068982418","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","203","3079","3031","117","0xe0","[TCP Spurious Retransmission] 64616  >  39026 [PSH, ACK] Seq=3079 Ack=3031 Win=131072 Len=117 TSval=2588558183 TSecr=913366448"
"828","148.933223183","0.000017380","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","98","3031","3196","0","0xe0","[TCP Dup ACK 826#1] 39026  >  64616 [ACK] Seq=3031 Ack=3196 Win=64128 Len=0 TSval=913366846 TSecr=2588558183 SLE=3079 SRE=3196"
"829","150.869911642","1.936688459","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3031","3196","85","0xe0","Application Data"
"830","150.973983854","0.104072212","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3196","3116","0","0xe0","64616  >  39026 [ACK] Seq=3196 Ack=3116 Win=130944 Len=0 TSval=2588560274 TSecr=913368782"
"831","150.999263918","0.025280064","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3196","3116","117","0xe0","Application Data"
"832","150.999285472","0.000021554","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3116","3313","0","0xe0","39026  >  64616 [ACK] Seq=3116 Ack=3313 Win=64128 Len=0 TSval=913368912 TSecr=2588560280"
"835","153.004341952","2.005056480","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3116","3313","85","0xe0","Application Data"
"836","153.453582959","0.449241007","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","171","3116","3313","85","0xe0","[TCP Retransmission] 39026  >  64616 [PSH, ACK] Seq=3116 Ack=3313 Win=64128 Len=85 TSval=913371366 TSecr=2588560280"
"838","153.497434577","0.043851618","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3313","3201","0","0xe0","64616  >  39026 [ACK] Seq=3313 Ack=3201 Win=130944 Len=0 TSval=2588562424 TSecr=913370917"
"839","153.497444681","0.000010104","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3313","3201","117","0xe0","Application Data"
"840","153.497456097","0.000011416","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3201","3430","0","0xe0","39026  >  64616 [ACK] Seq=3201 Ack=3430 Win=64128 Len=0 TSval=913371410 TSecr=2588562431"
"841","153.497466162","0.000010065","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","203","3313","3201","117","0xe0","[TCP Spurious Retransmission] 64616  >  39026 [PSH, ACK] Seq=3313 Ack=3201 Win=131072 Len=117 TSval=2588562602 TSecr=913370917"
"842","153.497467907","0.000001745","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","98","3201","3430","0","0xe0","[TCP Dup ACK 840#1] 39026  >  64616 [ACK] Seq=3201 Ack=3430 Win=64128 Len=0 TSval=913371410 TSecr=2588562602 SLE=3313 SRE=3430"
"844","153.636827036","0.139359129","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","98","3430","3201","0","0xe0","[TCP Dup ACK 838#1] 64616  >  39026 [ACK] Seq=3430 Ack=3201 Win=131072 Len=0 TSval=2588562872 TSecr=913371366 SLE=3116 SRE=3201"
"845","155.502763710","1.865936674","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3201","3430","85","0xe0","Application Data"
"846","155.535914584","0.033150874","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3430","3286","0","0xe0","64616  >  39026 [ACK] Seq=3430 Ack=3286 Win=131072 Len=0 TSval=2588564834 TSecr=913373415"
"847","155.550669388","0.014754804","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3430","3286","117","0xe0","Application Data"
"848","155.550689061","0.000019673","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3286","3547","0","0xe0","39026  >  64616 [ACK] Seq=3286 Ack=3547 Win=64128 Len=0 TSval=913373463 TSecr=2588564838"
"849","155.554286446","0.003597385","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3286","3547","85","0xe0","Application Data"
"850","155.595794803","0.041508357","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3547","3371","0","0xe0","64616  >  39026 [ACK] Seq=3547 Ack=3371 Win=130944 Len=0 TSval=2588564877 TSecr=913373467"
"851","155.595810761","0.000015958","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","3547","3371","85","0xe0","Application Data"
"852","155.598986503","0.003175742","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3371","3632","85","0xe0","Application Data"
"853","155.634336380","0.035349877","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3632","3456","0","0xe0","64616  >  39026 [ACK] Seq=3632 Ack=3456 Win=130944 Len=0 TSval=2588564920 TSecr=913373511"
"854","155.634352244","0.000015864","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","3632","3456","85","0xe0","Application Data"
"855","155.641813533","0.007461289","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","155","3456","3717","69","0xe0","Encrypted Alert"
"856","155.641860251","0.000046718","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3525","3717","0","0xe0","39026  >  64616 [FIN, ACK] Seq=3525 Ack=3717 Win=64128 Len=0 TSval=913373554 TSecr=2588564924"
"857","155.654570241","0.012709990","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3717","3525","0","0xe0","64616  >  39026 [ACK] Seq=3717 Ack=3525 Win=130944 Len=0 TSval=2588564956 TSecr=913373554"
"858","155.654585845","0.000015604","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3717","3526","0","0xe0","64616  >  39026 [ACK] Seq=3717 Ack=3526 Win=130944 Len=0 TSval=2588564956 TSecr=913373554"
"906","160.726400974","5.071815129","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","155","3717","3526","69","0xe0","Encrypted Alert"
"907","160.726417298","0.000016324","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","74","3526","0","0","0x00","39026  >  64616 [RST] Seq=3526 Win=0 Len=0"
"908","160.726430036","0.000012738","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3786","3526","0","0xe0","64616  >  39026 [FIN, ACK] Seq=3786 Ack=3526 Win=130944 Len=0 TSval=2588569927 TSecr=913373554"
"909","160.726432170","0.000002134","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","74","3526","0","0","0x00","39026  >  64616 [RST] Seq=3526 Win=0 Len=0"
"910","160.726433940","0.000001770","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","74","3787","3526","0","0xe0","64616  >  39026 [RST, ACK] Seq=3787 Ack=3526 Win=130944 Len=0"
"923","163.384710397","2.658276457","fe80::f4af:cb28:5ee1:34bd","ff02::1","UDP","72","","","","0xe0","53117  >  15118 Len=10"
"924","163.539103089","0.154392692","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","UDP","90","","","","0xe0","15118  >  53117 Len=28"
"925","163.802461937","0.263358848","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","94","0","0","0","0x00","39032  >  64616 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 SACK_PERM=1 TSval=913381715 TSecr=0 WS=128"
"926","164.115313027","0.312851090","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","98","0","1","0","0x00","64616  >  39032 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=64 TSval=1308478993 TSecr=913381715 SACK_PERM=1"
"927","164.115340591","0.000027564","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","1","1","0","0x00","39032  >  64616 [ACK] Seq=1 Ack=1 Win=64896 Len=0 TSval=913382028 TSecr=1308478993"
"928","164.115352521","0.000011930","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","98","0","1","0","0x00","[TCP Out-Of-Order] 64616  >  39032 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=64 TSval=1308479094 TSecr=913381715 SACK_PERM=1"
"929","164.115354924","0.000002403","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","1","1","0","0x00","[TCP Dup ACK 927#1] 39032  >  64616 [ACK] Seq=1 Ack=1 Win=64896 Len=0 TSval=913382028 TSecr=1308478993"
"930","164.134639884","0.019284960","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","288","1","1","202","0xe0","Client Hello"
"931","164.389886393","0.255246509","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","176","1","203","90","0xe0","Server Hello"
"932","164.389912182","0.000025789","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","203","91","0","0xe0","39032  >  64616 [ACK] Seq=203 Ack=91 Win=64896 Len=0 TSval=913382302 TSecr=1308479235"
"933","164.389928890","0.000016708","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","1524","91","203","1438","0xe0","Certificate"
